,ilkid,first_name,last_name,position_x,firstseason,lastseason,h_feet,h_inches,weight_x,college,birthdate_x,birth_year,person_id,display_first_last,display_last_comma_first,display_fi_last,player_slug,birthdate_y,school,country,last_affiliation,height,weight_y,season_exp,jersey,position_y,rosterstatus,games_played_current_season_flag,team_id,team_name,team_abbreviation,team_code,team_city,playercode,from_year,to_year,dleague_flag,nba_flag,games_played_flag,draft_year,draft_round,draft_number,greatest_75_flag
1978,RATLEED01,ed,ratleff,G,1973,1977,6.0,6.0,195.0,Long Beach State,1950-03-29 00:00:00,1950,77914,Ed Ratleff,"Ratleff, Ed",E. Ratleff,ed-ratleff,1950-03-29 00:00:00,Long Beach State,USA,Long Beach State/USA,6-6,195.0,5.0,42,Guard,Inactive,N,1610612745,Rockets,HOU,rockets,Houston,HISTADD_ed_ratleff,1973.0,1977.0,N,Y,Y,1973,1,6,N
1979,RATLIMI01,mike,ratliff,C,1972,1973,6.0,10.0,230.0,Eau Claire State,1951-06-07 00:00:00,1951,77915,Mike Ratliff,"Ratliff, Mike",M. Ratliff,mike-ratliff,1951-06-07 00:00:00,Wisconsin-Eau Claire,USA,Wisconsin-Eau Claire/USA,6-10,230.0,2.0,43,Center,Inactive,N,1610612758,Kings,KCK,kings,Kansas City-Omaha,HISTADD_mike_ratliff,1972.0,1973.0,N,Y,Y,1972,2,28,N
1980,RATLITH01,theo,ratliff,C,1995,2004,6.0,10.0,225.0,Wyoming,1973-04-17 00:00:00,1973,689,Theo Ratliff,"Ratliff, Theo",T. Ratliff,theo-ratliff,1973-04-17 00:00:00,Wyoming,USA,Wyoming/USA,6-10,235.0,17.0,50,Center,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,theo_ratliff,1995.0,2010.0,N,Y,Y,1995,1,18,N
1981,RAUTILE01,leo,rautins,F,1983,1984,6.0,8.0,215.0,Syracuse,1960-03-20 00:00:00,1960,77916,Leo Rautins,"Rautins, Leo",L. Rautins,leo-rautins,1960-03-20 00:00:00,Syracuse,USA,Syracuse/USA,6-8,215.0,2.0,7,Forward,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,HISTADD_leo_rautins,1983.0,1984.0,N,Y,Y,1983,1,17,N
1982,RAYCL01,clifford,ray,C,1971,1980,6.0,9.0,230.0,Oklahoma,1949-01-21 00:00:00,1949,77917,Clifford Ray,"Ray, Clifford",C. Ray,clifford-ray,1949-01-21 00:00:00,Oklahoma,USA,Oklahoma/USA,6-9,230.0,10.0,44,Center,Inactive,N,1610612744,Warriors,GOS,warriors,Golden State,HISTADD_clifford_ray,1971.0,1980.0,N,Y,Y,1971,3,40,N
1983,RAYDO01,don,ray,F,1949,1949,6.0,5.0,190.0,Western Kentucky,1921-07-08 00:00:00,1921,77918,Don Ray,"Ray, Don",D. Ray,don-ray,1921-07-08 00:00:00,Western Kentucky,USA,Western Kentucky/USA,6-5,190.0,1.0,96,Forward,Inactive,N,1610612737,Blackhawks,TCB,hawks,Tri-Cities,HISTADD_duck_ray,1949.0,1949.0,N,Y,Y,1948,1,11,N
1984,RAYJA01,jamesearl,ray,F,1980,1982,6.0,8.0,215.0,Jacksonville,1957-07-27 00:00:00,1957,77920,Jamesearl Ray,"Ray, Jamesearl",J. Ray,jamesearl-ray,1957-07-27 00:00:00,Jacksonville,USA,Jacksonville/USA,6-8,215.0,3.0,43,Forward,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,HISTADD_james_earl_ray,1980.0,1982.0,N,Y,Y,1980,1,5,N
1985,RAYJI01,jim,ray,G,1956,1959,6.0,0.5,180.0,Toledo,1934-01-12 00:00:00,1934,77919,Jim Ray,"Ray, Jim",J. Ray,jim-ray,1934-01-12 00:00:00,Toledo,USA,Toledo/USA,6-0,180.0,2.0,3,Guard,Inactive,N,1610612755,Nationals,PHI,sixers,Syracuse,HISTADD_jim_ray,1956.0,1959.0,N,Y,Y,1956,,,N
1986,RAYMOCR01,craig,raymond,C,1968,1972,6.0,11.0,235.0,Brigham Young,1945-04-05 00:00:00,1945,77921,Craig Raymond,"Raymond, Craig",C. Raymond,craig-raymond,1945-04-05 00:00:00,Brigham Young,USA,Brigham Young/USA,6-11,235.0,1.0,20,Center,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,HISTADD_craig_raymond,1968.0,1968.0,N,Y,Y,1967,1,12,N
1987,REACO01,connie,rea,G,1953,1953,6.0,3.0,175.0,Centenary,1935-01-27 00:00:00,1935,77922,Connie Rea,"Rea, Connie",C. Rea,connie-rea,1935-01-27 00:00:00,Centenary-Louisiana,USA,Centenary-Louisiana/USA,6-3,175.0,1.0,,Guard,Inactive,N,1610610024,Bullets,BAL,bullets,Baltimore,HISTADD_connie_rea,1953.0,1953.0,N,Y,Y,1953,,,N
1988,REAVEJO01,joe,reaves,F,1973,1973,6.0,5.0,210.0,Bethel (TN),1950-05-27 00:00:00,1950,77923,Joe Reaves,"Reaves, Joe",J. Reaves,joe-reaves,1950-05-27 00:00:00,Bethel,USA,Bethel/USA,6-5,210.0,1.0,24,Forward,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,HISTADD_joe_reaves,1973.0,1973.0,N,Y,Y,1973,3,42,N
1989,REBRAZE01,zeljko,rebraca,C,2001,2004,6.0,11.0,240.0,,1972-04-09 00:00:00,1972,1442,Zeljko Rebraca,"Rebraca, Zeljko",Z. Rebraca,zeljko-rebraca,1972-04-09 00:00:00,Panathinaikos,Serbia,Panathinaikos/Serbia,7-0,265.0,6.0,11,Center,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,zeljko_rebraca,2001.0,2005.0,N,Y,Y,1994,2,54,N
1990,REDDMI01,michael,redd,G,2000,2004,6.0,6.0,214.0,Ohio State,1979-08-24 00:00:00,1979,2072,Michael Redd,"Redd, Michael",M. Redd,michael-redd,1979-08-24 00:00:00,Ohio State,USA,Ohio State/USA,6-6,215.0,13.0,22,Guard,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,michael_redd,2000.0,2011.0,N,Y,Y,2000,2,43,N
1991,REDMOMA01,marlon,redmond,G,1978,1979,6.0,6.0,188.0,San Francisco,1955-04-15 00:00:00,1955,77926,Marlon Redmond,"Redmond, Marlon",M. Redmond,marlon-redmond,1955-04-15 00:00:00,San Francisco,USA,San Francisco/USA,6-6,188.0,2.0,4,Guard,Inactive,N,1610612758,Kings,KCK,kings,Kansas City,HISTADD_marlon_redmond,1978.0,1979.0,N,Y,Y,1977,3,60,N
1992,REEDRO01,ron,reed,F,1965,1966,6.0,5.0,205.0,Notre Dame,1942-11-02 00:00:00,1942,77928,Ron Reed,"Reed, Ron",R. Reed,ron-reed,1942-11-02 00:00:00,Notre Dame,USA,Notre Dame/USA,6-5,205.0,2.0,20,Forward,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,HISTADD_ron_reed,1965.0,1966.0,N,Y,Y,1965,3,20,N
1993,REEDWI01,willis,reed,C,1964,1973,6.0,9.0,235.0,Grambling,1942-06-25 00:00:00,1942,77929,Willis Reed,"Reed, Willis",W. Reed,willis-reed,1942-06-25 00:00:00,Grambling,USA,Grambling/USA,6-10,235.0,10.0,19,Center,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_willis_reed,1964.0,1973.0,N,Y,Y,1964,2,8,Y
1994,REEDJU01,justin,reed,F,2004,2004,6.0,7.0,24.0,Mississippi,1982-01-16 00:00:00,1982,2770,Justin Reed,"Reed, Justin",J. Reed,justin-reed,1982-01-16 00:00:00,Mississippi,USA,Mississippi/USA,6-8,240.0,4.0,,Forward,Inactive,N,0,,,,,justin_reed,2004.0,2006.0,Y,Y,Y,2004,2,40,N
1995,REEVEBR01,bryant,reeves,C,1995,2000,7.0,0.0,275.0,Oklahoma State,1973-06-08 00:00:00,1973,735,Bryant Reeves,"Reeves, Bryant",B. Reeves,bryant-reeves,1973-06-08 00:00:00,Oklahoma State,USA,Oklahoma State/USA,7-0,290.0,6.0,50,Center,Inactive,N,1610612763,Grizzlies,VAN,grizzlies,Vancouver,bryant_reeves,1995.0,2000.0,N,Y,Y,1995,1,6,N
1996,REEVEKH01,khalid,reeves,G,1994,1999,6.0,3.0,199.0,Arizona,1972-07-15 00:00:00,1972,234,Khalid Reeves,"Reeves, Khalid",K. Reeves,khalid-reeves,1972-07-15 00:00:00,Arizona,USA,Arizona/USA,6-3,199.0,6.0,,Guard,Inactive,N,0,,,,,khalid_reeves,1994.0,1999.0,N,Y,Y,1994,1,12,N
1997,REHFEDO01,don,rehfeldt,F,1950,1951,6.0,6.0,210.0,Wisconsin,1927-01-07 00:00:00,1927,77933,Don Rehfeldt,"Rehfeldt, Don",D. Rehfeldt,don-rehfeldt,1927-01-07 00:00:00,Wisconsin,USA,Wisconsin/USA,6-6,210.0,2.0,15,Forward,Inactive,N,1610610024,Bullets,BAL,bullets,Baltimore,HISTADD_don_rehfeldt,1950.0,1951.0,N,Y,Y,1950,1,2,N
1998,REIDBI01,billy,reid,G,1980,1980,6.0,5.0,190.0,San Francisco,1957-09-10 00:00:00,1957,77937,Billy Reid,"Reid, Billy",B. Reid,billy-reid,1957-09-10 00:00:00,San Francisco,USA,San Francisco/USA,6-5,190.0,1.0,31,Guard,Inactive,N,1610612744,Warriors,GOS,warriors,Golden State,HISTADD_billy_reid,1980.0,1980.0,N,Y,Y,1980,9,182,N
1999,REIDDO01,don,reid,F,1995,2002,6.0,8.0,250.0,Georgetown,1973-12-30 00:00:00,1973,690,Don Reid,"Reid, Don",D. Reid,don-reid,1973-12-30 00:00:00,Georgetown,USA,Georgetown/USA,6-8,250.0,9.0,52,Forward,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,don_reid,1995.0,2002.0,N,Y,Y,1995,2,58,N
2000,REIDJR01,j.r.,reid,F,1989,2000,6.0,9.0,247.0,North Carolina   ,1968-03-31 00:00:00,1968,462,J.R. Reid,"Reid, J.R.",J. Reid,jr-reid,1968-03-31 00:00:00,North Carolina,USA,North Carolina/USA,,,11.0,,Forward,Inactive,N,0,,,,,j.r._reid,1989.0,2000.0,N,Y,Y,1989,1,5,N
2001,REIDRO01,robert,reid,F,1977,1990,6.0,8.0,205.0,St. Mary's (TX),1955-08-30 00:00:00,1955,77936,Robert Reid,"Reid, Robert",R. Reid,robert-reid,1955-08-30 00:00:00,St. Mary's (TX),USA,St. Mary's (TX)/USA,6-8,205.0,13.0,50,Forward,Inactive,N,1610612745,Rockets,HOU,rockets,Houston,HISTADD_robert_reid,1977.0,1990.0,N,Y,Y,1977,2,40,N
2002,REISEJO01,joseph,reiser,G,1947,1949,5.0,11.0,165.0,NYU,1914-12-17 00:00:00,1914,77938,Joseph Reiser,"Reiser, Joseph",J. Reiser,joseph-reiser,1914-12-17 00:00:00,New York University,USA,New York University/USA,5-11,165.0,3.0,,Guard,Inactive,N,1610610024,Bullets,BAL,bullets,Baltimore,HISTADD_chick_reiser,1947.0,1949.0,N,Y,Y,1947,,,N
2003,RELLFRI01,richard,rellford,F,1987,1987,6.0,6.0,230.0,Michigan,1964-02-16 00:00:00,1964,77939,Richard Rellford,"Rellford, Richard",R. Rellford,richard-rellford,1964-02-16 00:00:00,Michigan,USA,Michigan/USA,6-6,230.0,1.0,42,Forward,Inactive,N,1610612759,Spurs,SAS,spurs,San Antonio,HISTADD_richard_rellford,1987.0,1987.0,N,Y,Y,1986,5,95,N
2004,RENCHTE01,terrence,rencher,G,1995,1995,6.0,3.0,185.0,Texas,1973-02-19 00:00:00,1973,720,Terrence Rencher,"Rencher, Terrence",T. Rencher,terrence-rencher,1973-02-19 00:00:00,Texas-Austin,USA,Texas-Austin/USA,6-3,185.0,1.0,,Guard,Inactive,N,0,,,,,terrence_rencher,1995.0,1995.0,N,Y,Y,1995,2,32,N
2005,RENNIJO01,john,rennicke,G,1951,1951,6.0,2.0,185.0,Drake,1929-08-11 00:00:00,1929,77941,John Rennicke,"Rennicke, John",J. Rennicke,john-rennicke,1929-08-11 00:00:00,Drake,USA,Drake/USA,6-2,185.0,1.0,,Guard,Inactive,N,1610612737,Hawks,MIH,hawks,Milwaukee,HISTADD_john_rennicke,1951.0,1951.0,N,Y,Y,1951,6,51,N
2006,RENTZEF01,efthimios,rentzias,C,2002,2002,6.0,11.0,243.0,,1976-01-11 00:00:00,1976,981,Efthimios Rentzias,"Rentzias, Efthimios",E. Rentzias,efthimios-rentzias,1976-01-11 00:00:00,FC Barcelona,Greece,FC Barcelona/Greece,6-11,250.0,2.0,14,Center,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,efthimios_rentzias,2002.0,2002.0,N,Y,Y,1996,1,23,N
2007,RESPESH01,shawn,respert,G,1995,1998,6.0,1.0,195.0,Michigan State,1972-02-06 00:00:00,1972,704,Shawn Respert,"Respert, Shawn",S. Respert,shawn-respert,1972-02-06 00:00:00,Michigan State,USA,Michigan State/USA,6-1,195.0,4.0,,Guard,Inactive,N,0,,,,,shawn_respert,1995.0,1998.0,N,Y,Y,1995,1,8,N
2008,RESTAKE01,kevin,restani,F,1974,1981,6.0,9.0,225.0,San Francisco,1951-12-23 00:00:00,1951,77944,Kevin Restani,"Restani, Kevin",K. Restani,kevin-restani,1951-12-23 00:00:00,San Francisco,USA,San Francisco/USA,6-9,225.0,8.0,24,Forward,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,HISTADD_bigbird_restani,1974.0,1981.0,N,Y,Y,1974,3,39,N
2009,REYNOGE01,george,reynolds,G,1969,1969,6.0,4.0,195.0,Houston,1947-11-23 00:00:00,1947,77945,George Reynolds,"Reynolds, George",G. Reynolds,george-reynolds,1947-11-23 00:00:00,Houston,USA,Houston/USA,6-4,195.0,1.0,10,Guard,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,HISTADD_george_reynolds,1969.0,1969.0,N,Y,Y,1969,9,117,N
2010,REYNOJE01,jerry,reynolds,G,1985,1995,6.0,8.0,200.0,LSU,1962-12-23 00:00:00,1962,77946,Jerry Reynolds,"Reynolds, Jerry",J. Reynolds,jerry-reynolds,1962-12-23 00:00:00,Louisiana State,USA,Louisiana State/USA,6-8,200.0,8.0,44,Guard,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,HISTADD_jerry_reynolds,1985.0,1995.0,N,Y,Y,1985,1,22,N
2011,RHODERO01,rodrick,rhodes,G,1997,1999,6.0,6.0,225.0,USC,1973-09-24 00:00:00,1973,1518,Rodrick Rhodes,"Rhodes, Rodrick",R. Rhodes,rodrick-rhodes,1973-09-24 00:00:00,Southern California,USA,Southern California/USA,6-6,225.0,3.0,,Guard,Inactive,N,0,,,,,rodrick_rhodes,1997.0,1999.0,N,Y,Y,1997,1,24,N
2012,RICEGL01,glen,rice,F,1989,2003,6.0,7.0,215.0,Michigan,1967-05-28 00:00:00,1967,779,Glen Rice,"Rice, Glen",G. Rice,glen-rice,1967-05-28 00:00:00,Michigan,USA,Michigan/USA,6-8,228.0,15.0,,Forward-Guard,Inactive,N,0,,,,,glen_rice,1989.0,2003.0,N,Y,Y,1989,1,4,N
2013,RICHAJA01,jason,richardson,G,2001,2004,6.0,6.0,220.0,Michigan State,1981-01-20 00:00:00,1981,2202,Jason Richardson,"Richardson, Jason",J. Richardson,jason-richardson,1981-01-20 00:00:00,Michigan State,USA,Michigan State/USA,6-6,225.0,14.0,23,Guard,Inactive,N,1610612744,Warriors,GSW,warriors,Golden State,jason_richardson,2001.0,2014.0,N,Y,Y,2001,1,5,N
2014,RICHAPO01,pooh,richardson,G,1989,1998,6.0,1.0,180.0,UCLA,1966-05-14 00:00:00,1966,71,Pooh Richardson,"Richardson, Pooh",P. Richardson,pooh-richardson,1966-05-14 00:00:00,UCLA,USA,UCLA/USA,6-1,180.0,10.0,,Guard,Inactive,N,0,,,,,pooh_richardson,1989.0,1998.0,N,Y,Y,1989,1,10,N
2015,RICHAQU01,quentin,richardson,G,2000,2004,6.0,6.0,236.0,DePaul,1980-04-13 00:00:00,1980,2047,Quentin Richardson,"Richardson, Quentin",Q. Richardson,quentin-richardson,1980-04-13 00:00:00,DePaul,USA,DePaul/USA,6-6,228.0,14.0,55,Forward,Inactive,N,1610612746,Clippers,LAC,clippers,Los Angeles,quentin_richardson,2000.0,2012.0,N,Y,Y,2000,1,18,N
2016,RICHMMI01,mitch,richmond,G,1988,2001,6.0,5.0,215.0,Kansas State,1965-06-30 00:00:00,1965,782,Mitch Richmond,"Richmond, Mitch",M. Richmond,mitch-richmond,1965-06-30 00:00:00,Kansas State,USA,Kansas State/USA,6-5,220.0,14.0,2,Guard,Inactive,N,1610612758,Kings,SAC,kings,Sacramento,mitch_richmond,1988.0,2001.0,N,Y,Y,1988,1,5,N
2017,RICHTJO01,john,richter,F,1959,1959,6.0,9.0,225.0,North Carolina State,1937-03-12 00:00:00,1937,77954,John Richter,"Richter, John",J. Richter,john-richter,1937-03-12 00:00:00,North Carolina State,USA,North Carolina State/USA,6-9,225.0,1.0,16,Forward,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,HISTADD_john_richter,1959.0,1959.0,N,Y,Y,1959,1,6,N
2018,RICKEDI01,dick,ricketts,F,1955,1957,6.0,7.0,215.0,Duquesne,1933-12-04 00:00:00,1933,77955,Dick Ricketts,"Ricketts, Dick",D. Ricketts,dick-ricketts,1933-12-04 00:00:00,Duquesne,USA,Duquesne/USA,6-7,215.0,3.0,24,Forward,Inactive,N,1610612758,Royals,CIN,kings,Cincinnati,HISTADD_dick_ricketts,1955.0,1957.0,N,Y,Y,1955,1,1,N
2019,RIDERIS01,isaiah,rider,G,1993,2001,6.0,5.0,215.0,UNLV,1971-03-12 00:00:00,1971,375,Isaiah Rider,"Rider, Isaiah",I. Rider,isaiah-rider,1971-03-12 00:00:00,UNLV,USA,UNLV/USA,,,9.0,,Guard,Inactive,N,0,,,,,isaiah_rider,1993.0,2001.0,N,Y,Y,1993,1,5,N
2020,RIDGLJA01,jackie,ridgle,G,1971,1971,6.0,4.0,195.0,California,1948-02-13 00:00:00,1948,77957,Jackie Ridgle,"Ridgle, Jackie",J. Ridgle,jackie-ridgle,1948-02-13 00:00:00,California,USA,California/USA,6-4,195.0,1.0,23,Guard,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,HISTADD_jackie_ridgle,1971.0,1971.0,N,Y,Y,1971,3,41,N
2021,RIDNOLU01,luke,ridnour,G,2003,2004,6.0,2.0,175.0,Oregon,1981-02-13 00:00:00,1981,2557,Luke Ridnour,"Ridnour, Luke",L. Ridnour,luke-ridnour,1981-02-13 00:00:00,Oregon,USA,Oregon/USA,6-2,175.0,12.0,13,Guard,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,luke_ridnour,2003.0,2014.0,N,Y,Y,2003,1,14,N
2022,RIGAUAN01,antoine,rigaudeau,G,2002,2002,6.0,7.0,210.0,,1971-12-17 00:00:00,1971,2541,Antoine Rigaudeau,"Rigaudeau, Antoine",A. Rigaudeau,antoine-rigaudeau,1971-12-17 00:00:00,Virtus Bologna,France,Virtus Bologna/France,6-7,210.0,2.0,,Guard,Inactive,N,0,,,,,antoine_rigaudeau,2002.0,2002.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
2023,RIKERTO01,tom,riker,F,1972,1974,6.0,10.0,225.0,South Carolina,1950-02-28 00:00:00,1950,77960,Tom Riker,"Riker, Tom",T. Riker,tom-riker,1950-02-28 00:00:00,South Carolina,USA,South Carolina/USA,6-10,225.0,3.0,6,Forward,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_tom_riker,1972.0,1974.0,N,Y,Y,1972,1,8,N
2024,RILEYBO01,bob,riley,F,1970,1970,6.0,9.0,235.0,Mount St. Mary's,1948-07-06 00:00:00,1948,77963,Bob Riley,"Riley, Bob",B. Riley,bob-riley,1948-07-06 00:00:00,Mount St. Mary's,USA,Mount St. Mary's/USA,6-9,235.0,1.0,12,Forward,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,HISTADD_bob_riley,1970.0,1970.0,N,Y,Y,1970,5,82,N
2025,RILEYER01,eric,riley,C,1993,1998,7.0,0.0,245.0,Michigan,1970-06-02 00:00:00,1970,35,Eric Riley,"Riley, Eric",E. Riley,eric-riley,1970-06-02 00:00:00,Michigan,USA,Michigan/USA,7-0,245.0,4.0,44,Center,Inactive,N,1610612745,Rockets,HOU,rockets,Houston,eric_riley,1993.0,1998.0,N,Y,Y,1993,2,33,N
2026,RILEYPA01,pat,riley,G,1967,1975,6.0,4.0,205.0,Kentucky,1945-03-20 00:00:00,1945,77962,Pat Riley,"Riley, Pat",P. Riley,pat-riley,1945-03-20 00:00:00,Kentucky,USA,Kentucky/USA,6-4,205.0,9.0,12,Guard,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,HISTADD_dupp_pat_riley,1967.0,1975.0,N,Y,Y,1967,1,7,N
2027,RILEYRO01,ron,riley,F,1972,1975,6.0,8.0,195.0,USC,1950-11-11 00:00:00,1950,77964,Ron Riley,"Riley, Ron",R. Riley,ron-riley,1950-11-11 00:00:00,Southern California,USA,Southern California/USA,6-8,195.0,4.0,31,Forward,Inactive,N,1610612745,Rockets,HOU,rockets,Houston,HISTADD_ron_riley,1972.0,1975.0,N,Y,Y,1972,3,38,N
2028,RIORDMI01,mike,riordan,F,1968,1976,6.0,4.0,200.0,Providence,1945-07-09 00:00:00,1945,77966,Mike Riordan,"Riordan, Mike",M. Riordan,mike-riordan,1945-07-09 00:00:00,Providence,USA,Providence/USA,6-4,200.0,9.0,6,Forward,Inactive,N,1610612764,Bullets,WAS,wizards,Washington,HISTADD_mike_riordan,1968.0,1976.0,N,Y,Y,1967,12,128,N
2029,RISENAR01,arnie,risen,C,1948,1957,6.0,9.0,200.0,Ohio State,1924-10-09 00:00:00,1924,77967,Arnie Risen,"Risen, Arnie",A. Risen,arnie-risen,1924-10-09 00:00:00,Ohio State,USA,Ohio State/USA,6-9,200.0,10.0,19,Center,Inactive,N,1610612758,Royals,ROC,kings,Rochester,HISTADD_stilts_risen,1948.0,1957.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
2030,RIVASRA01,ramon,rivas,F,1988,1988,6.0,10.0,260.0,Temple,1966-06-03 00:00:00,1966,77969,Ramon Rivas,"Rivas, Ramon",R. Rivas,ramon-rivas,1966-06-03 00:00:00,Temple,Puerto Rico,Temple/Puerto Rico,6-10,260.0,1.0,45,Forward,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,HISTADD_ramon_rivas,1988.0,1988.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
2031,RIVERDO01,doc,rivers,G,1983,1995,6.0,4.0,185.0,Marquette,1961-10-13 00:00:00,1961,470,Doc Rivers,"Rivers, Doc",D. Rivers,doc-rivers,1961-10-13 00:00:00,Marquette,USA,Marquette/USA,6-4,210.0,13.0,25,Guard,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,doc_rivers,1983.0,1995.0,N,Y,Y,1983,2,31,N
2032,ROBBILE01,lee,robbins,F,1947,1948,6.0,3.0,175.0,Colorado,1922-02-11 00:00:00,1922,77972,Lee Robbins,"Robbins, Lee",L. Robbins,lee-robbins,1922-02-11 00:00:00,Colorado,USA,Colorado/USA,6-3,175.0,2.0,,Forward,Inactive,N,1610610032,Steamrollers,PRO,steamrollers,Providence,HISTADD_lee_robbins,1947.0,1948.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
2033,ROBERRI01,rick,roberson,C,1969,1975,6.0,9.0,231.0,Cincinnati,1947-07-07 00:00:00,1947,77973,Rick Roberson,"Roberson, Rick",R. Roberson,rick-roberson,1947-07-07 00:00:00,Cincinnati,USA,Cincinnati/USA,6-9,231.0,7.0,50,Center,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,HISTADD_rick_roberson,1969.0,1975.0,N,Y,Y,1969,1,15,N
2034,ROBERTE01,terrance,roberson,F,2000,2000,6.0,7.0,215.0,Fresno State,1976-12-30 00:00:00,1976,2121,Terrance Roberson,"Roberson, Terrance",T. Roberson,terrance-roberson,1976-12-30 00:00:00,Fresno State,USA,Fresno State/USA,,,1.0,,,Inactive,N,0,,,,,terrance_roberson,2000.0,2000.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
2035,ROBERAN01,anthony,roberts,F,1977,1983,6.0,5.0,185.0,Oral Roberts,1955-04-15 00:00:00,1955,77975,Anthony Roberts,"Roberts, Anthony",A. Roberts,anthony-roberts,1955-04-15 00:00:00,Oral Roberts,USA,Oral Roberts/USA,6-5,185.0,5.0,30,Forward,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,HISTADD_anthony_roberts,1977.0,1983.0,N,Y,Y,1977,1,21,N
2036,ROBERFR01,fred,roberts,F,1983,1996,6.0,10.0,218.0,Brigham Young,1960-08-14 00:00:00,1960,122,Fred Roberts,"Roberts, Fred",F. Roberts,fred-roberts,1960-08-14 00:00:00,Brigham Young,USA,Brigham Young/USA,6-10,218.0,13.0,,Forward,Inactive,N,0,,,,,fred_roberts,1983.0,1996.0,N,Y,Y,1982,2,27,N
2037,ROBERJO01,joe,roberts,F,1960,1967,6.0,6.0,214.0,Ohio State,1936-05-18 00:00:00,1936,77977,Joe Roberts,"Roberts, Joe",J. Roberts,joe-roberts,1936-05-18 00:00:00,Ohio State,USA,Ohio State/USA,6-6,214.0,3.0,12,Forward,Inactive,N,1610612755,Nationals,PHI,sixers,Syracuse,HISTADD_joe_roberts,1960.0,1962.0,N,Y,Y,1960,3,21,N
2038,ROBERMA01,marv,roberts,F,1971,1976,6.0,8.0,200.0,Utah State,1950-01-29 00:00:00,1950,77978,Marv Roberts,"Roberts, Marv",M. Roberts,marv-roberts,1950-01-29 00:00:00,Utah State,USA,Utah State/USA,6-8,200.0,1.0,30,Forward,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,HISTADD_marv_roberts,1976.0,1976.0,N,Y,Y,1971,3,45,N
2039,ROBERST01,stanley,roberts,C,1991,1999,7.0,0.0,285.0,LSU,1970-02-07 00:00:00,1970,914,Stanley Roberts,"Roberts, Stanley",S. Roberts,stanley-roberts,1970-02-07 00:00:00,Louisiana State,USA,Louisiana State/USA,7-0,290.0,9.0,,Center,Inactive,N,0,,,,,stanley_roberts,1991.0,1999.0,N,Y,Y,1991,1,23,N
2040,ROBERAL01,alvin,robertson,G,1984,1995,6.0,3.0,185.0,Arkansas,1962-07-22 00:00:00,1962,926,Alvin Robertson,"Robertson, Alvin",A. Robertson,alvin-robertson,1962-07-22 00:00:00,Arkansas,USA,Arkansas/USA,6-4,208.0,10.0,7,Guard,Inactive,N,1610612759,Spurs,SAS,spurs,San Antonio,alvin_robertson,1984.0,1995.0,N,Y,Y,1984,1,7,N
2041,ROBEROS01,oscar,robertson,G,1960,1973,6.0,5.0,205.0,Cincinnati,1938-11-24 00:00:00,1938,600015,Oscar Robertson,"Robertson, Oscar",O. Robertson,oscar-robertson,1938-11-24 00:00:00,Cincinnati,USA,Cincinnati/USA,6-5,205.0,14.0,14,Guard,Inactive,N,1610612758,Royals,CIN,kings,Cincinnati,HISTADD_oscar_robertson,1960.0,1973.0,N,Y,Y,1960,1,1,Y
2042,ROBERRY01,ryan,robertson,G,1999,1999,6.0,5.0,190.0,Kansas,1976-10-02 00:00:00,1976,1926,Ryan Robertson,"Robertson, Ryan",R. Robertson,ryan-robertson,1976-10-02 00:00:00,Kansas,USA,Kansas/USA,6-5,190.0,1.0,,Guard,Inactive,N,0,,,,,ryan_robertson,1999.0,1999.0,N,Y,Y,1999,2,45,N
